"subtransect","subsubtransect","time","treatment","planting","followup","block","plot","transect","litterduff_mgha","fwd_mgha","cwd_mgha","total_mgha","high_fwd","p_highshrubs","high_shrub_fuels","high_intensity_fuels","x","y"
"E3:EN:S:2","E3:EN:S:2:3","pre","EN","E","N","E3","E3:EN","E3:EN:S",17.6625,5.16571123143493,141.228516327259,164.056727558694,FALSE,1,TRUE,TRUE,696402.263358856,4451317.10485496
"E3:EN:S:2","E3:EN:S:2:13","post","EN","E","N","E3","E3:EN","E3:EN:S",1.815,2.2158279468225,20.2975033345326,24.3283312813551,FALSE,0.2,FALSE,FALSE,696412.230923725,4451317.33769964
"E3:EN:S:2","E3:EN:S:2:13","pre","EN","E","N","E3","E3:EN","E3:EN:S",19.315,0.614177937660706,141.228516327259,161.157694264919,FALSE,1,TRUE,TRUE,696412.230923725,4451317.33769964
"E3:EN:S:2","E3:EN:S:2:23","post","EN","E","N","E3","E3:EN","E3:EN:S",10.89,3.96475597545406,20.2975033345326,35.1522593099866,FALSE,0,FALSE,FALSE,696422.198488595,4451317.57054433
"E3:EN:S:2","E3:EN:S:2:23","pre","EN","E","N","E3","E3:EN","E3:EN:S",3.63,1.22835587532141,141.228516327259,146.08687220258,FALSE,1,TRUE,TRUE,696422.198488595,4451317.57054433
"E3:EN:S:3","E3:EN:S:3:3","post","EN","E","N","E3","E3:EN","E3:EN:S",1.815,1.40010875278194,24.8259895331667,28.0410982859487,FALSE,0,FALSE,FALSE,696432.166053465,4451317.80338902
"E3:EN:S:3","E3:EN:S:3:3","pre","EN","E","N","E3","E3:EN","E3:EN:S",7.0975,3.39356797680439,134.221342662286,144.71241063909,FALSE,1,TRUE,TRUE,696432.166053465,4451317.80338902
"E3:EN:S:3","E3:EN:S:3:13","post","EN","E","N","E3","E3:EN","E3:EN:S",16.335,7.5112320792628,24.8259895331667,48.6722216124295,FALSE,0.05,FALSE,FALSE,696442.133618334,4451318.03623371
"E3:EN:S:3","E3:EN:S:3:13","pre","EN","E","N","E3","E3:EN","E3:EN:S",8.005,2.55555442693854,134.221342662286,144.781897089224,FALSE,0.95,TRUE,TRUE,696442.133618334,4451318.03623371
"E3:EN:S:3","E3:EN:S:3:23","post","EN","E","N","E3","E3:EN","E3:EN:S",1.815,1.64901741740203,24.8259895331667,28.2900069505688,FALSE,0,FALSE,FALSE,696452.101183204,4451318.2690784
"E3:EN:S:3","E3:EN:S:3:23","pre","EN","E","N","E3","E3:EN","E3:EN:S",8.9125,1.13281580595035,134.221342662286,144.266658468236,FALSE,0.725,TRUE,TRUE,696452.101183204,4451318.2690784
"E3:EN:N:2","E3:EN:N:2:3","post","EN","E","N","E3","E3:EN","E3:EN:N",0,1.67507192736007,35.2952726446218,36.9703445719819,FALSE,0.575,TRUE,TRUE,696401.212493907,4451362.09258309
"E3:EN:N:2","E3:EN:N:2:3","pre","EN","E","N","E3","E3:EN","E3:EN:N",0.9075,2.76873951155393,125.961118994507,129.637358506061,FALSE,1,TRUE,TRUE,696401.212493907,4451362.09258309
"E3:EN:N:2","E3:EN:N:2:13","post","EN","E","N","E3","E3:EN","E3:EN:N",0,1.0118173771852,35.2952726446218,36.307090021807,FALSE,0.175,FALSE,FALSE,696411.180013114,4451362.32542671
"E3:EN:N:2","E3:EN:N:2:13","pre","EN","E","N","E3","E3:EN","E3:EN:N",1.815,3.10819712311186,125.961118994507,130.884316117619,FALSE,0.975609756097561,TRUE,TRUE,696411.180013114,4451362.32542671
"E3:EN:N:2","E3:EN:N:2:23","post","EN","E","N","E3","E3:EN","E3:EN:N",0,0.118538942222962,35.2952726446218,35.4138115868448,FALSE,0.125,FALSE,FALSE,696421.147532322,4451362.55827034
"E3:EN:N:2","E3:EN:N:2:23","pre","EN","E","N","E3","E3:EN","E3:EN:N",2.7225,1.96436528325891,125.961118994507,130.647984277766,FALSE,1,TRUE,TRUE,696421.147532322,4451362.55827034
"E3:EN:N:1","E3:EN:N:1:3","post","EN","E","N","E3","E3:EN","E3:EN:N",0,0.881158083754939,1.60372079614326,2.4848788798982,FALSE,0.3,FALSE,FALSE,696371.309936285,4451361.39405223
"E3:EN:N:1","E3:EN:N:1:3","pre","EN","E","N","E3","E3:EN","E3:EN:N",33.51,0.922044675229411,31.5398423241508,65.9718869993802,FALSE,1,TRUE,TRUE,696371.309936285,4451361.39405223
"E3:EN:N:1","E3:EN:N:1:13","post","EN","E","N","E3","E3:EN","E3:EN:N",3.63,2.68436084273929,1.60372079614326,7.91808163888255,FALSE,0.575,TRUE,TRUE,696381.277455492,4451361.62689585
"E3:EN:N:1","E3:EN:N:1:13","pre","EN","E","N","E3","E3:EN","E3:EN:N",22.945,0.30734822507647,31.5398423241508,54.7921905492273,FALSE,1,TRUE,TRUE,696381.277455492,4451361.62689585
"E3:EN:N:1","E3:EN:N:1:23","post","EN","E","N","E3","E3:EN","E3:EN:N",0,4.40092615337685,1.60372079614326,6.00464694952011,FALSE,0.475,FALSE,FALSE,696391.2449747,4451361.85973947
"E3:EN:N:1","E3:EN:N:1:23","pre","EN","E","N","E3","E3:EN","E3:EN:N",12.38,0.922044675229411,31.5398423241508,44.8418869993802,FALSE,1,TRUE,TRUE,696391.2449747,4451361.85973947
"E3:EN:M:1","E3:EN:M:1:3","post","EN","E","N","E3","E3:EN","E3:EN:M",5.445,3.30182367340843,46.3577244153718,55.1045480887802,FALSE,0.175,FALSE,FALSE,696371.835300264,4451338.90018656
"E3:EN:M:1","E3:EN:M:1:3","pre","EN","E","N","E3","E3:EN","E3:EN:M",4.5375,1.98569082493489,74.8551931492147,81.3783839741496,FALSE,1,TRUE,TRUE,696371.835300264,4451338.90018656
"E3:EN:M:1","E3:EN:M:1:13","post","EN","E","N","E3","E3:EN","E3:EN:M",9.075,3.63769068501469,46.3577244153718,59.0704151003865,FALSE,0,FALSE,FALSE,696381.802842303,4451339.13303071
"E3:EN:M:1","E3:EN:M:1:13","pre","EN","E","N","E3","E3:EN","E3:EN:M",10.565,5.26924657351731,74.8551931492147,90.689439722732,FALSE,1,TRUE,TRUE,696381.802842303,4451339.13303071
"E3:EN:M:1","E3:EN:M:1:23","post","EN","E","N","E3","E3:EN","E3:EN:M",3.63,3.11351288531561,46.3577244153718,53.1012373006874,FALSE,0.125,FALSE,FALSE,696391.770384342,4451339.36587487
"E3:EN:M:1","E3:EN:M:1:23","pre","EN","E","N","E3","E3:EN","E3:EN:M",1.815,0.612711533807148,74.8551931492147,77.2829046830218,FALSE,0.975,TRUE,TRUE,696391.770384342,4451339.36587487
"E3:EN:S:1","E3:EN:S:1:3","post","EN","E","N","E3","E3:EN","E3:EN:S",9.075,5.68117372598836,17.0543282427298,31.8105019687182,FALSE,0,FALSE,FALSE,696372.360664246,4451316.40632089
"E3:EN:S:1","E3:EN:S:1:3","pre","EN","E","N","E3","E3:EN","E3:EN:S",16.01,3.73522816959491,135.134569128453,154.879797298048,FALSE,1,TRUE,TRUE,696372.360664246,4451316.40632089
"E3:EN:S:1","E3:EN:S:1:13","post","EN","E","N","E3","E3:EN","E3:EN:S",0,4.84411743693719,17.0543282427298,21.898445679667,FALSE,0.225,FALSE,FALSE,696382.328229116,4451316.63916558
"E3:EN:S:1","E3:EN:S:1:13","pre","EN","E","N","E3","E3:EN","E3:EN:S",22.945,0.641837945091574,135.134569128453,158.721407073545,FALSE,1,TRUE,TRUE,696382.328229116,4451316.63916558
"E3:EN:S:1","E3:EN:S:1:23","post","EN","E","N","E3","E3:EN","E3:EN:S",0,1.0954779418816,17.0543282427298,18.1498061846114,FALSE,0,FALSE,FALSE,696392.295793986,4451316.87201027
"E3:EN:S:1","E3:EN:S:1:23","pre","EN","E","N","E3","E3:EN","E3:EN:S",15.8475,3.06389666356017,135.134569128453,154.045965792013,FALSE,1,TRUE,TRUE,696392.295793986,4451316.87201027
"E3:EN:M:3","E3:EN:M:3:3","post","EN","E","N","E3","E3:EN","E3:EN:M",3.63,1.77912921676364,4.17668222205651,9.58581143882015,FALSE,0.05,FALSE,FALSE,696431.640552496,4451340.29725149
"E3:EN:M:3","E3:EN:M:3:3","pre","EN","E","N","E3","E3:EN","E3:EN:M",1.815,1.23322838899734,110.147950360754,113.196178749751,FALSE,0.7,TRUE,TRUE,696431.640552496,4451340.29725149
"E3:EN:M:3","E3:EN:M:3:13","post","EN","E","N","E3","E3:EN","E3:EN:M",0,4.34818848486701,4.17668222205651,8.52487070692352,FALSE,0,FALSE,FALSE,696441.608094535,4451340.53009565
"E3:EN:M:3","E3:EN:M:3:13","pre","EN","E","N","E3","E3:EN","E3:EN:M",13.2875,4.87789493748352,110.147950360754,128.313345298238,FALSE,0.95,TRUE,TRUE,696441.608094535,4451340.53009565
"E3:EN:M:3","E3:EN:M:3:23","post","EN","E","N","E3","E3:EN","E3:EN:M",19.315,6.12731770163066,4.17668222205651,29.6189999236872,FALSE,0.05,FALSE,FALSE,696451.575636573,4451340.7629398
"E3:EN:M:3","E3:EN:M:3:23","pre","EN","E","N","E3","E3:EN","E3:EN:M",4.5375,3.11496009586967,110.147950360754,117.800410456624,FALSE,0.55,TRUE,TRUE,696451.575636573,4451340.7629398
"E3:CN:M:1","E3:CN:M:1:3","post","CN","C","N","E3","E3:CN","E3:CN:M",12.705,4.97091682010186,3.36060727304539,21.0365240931473,FALSE,0.025,FALSE,FALSE,696193.82521475,4451574.20369094
"E3:CN:M:1","E3:CN:M:1:3","pre","CN","C","N","E3","E3:CN","E3:CN:M",9.075,2.89712415253288,108.692777245361,120.664901397894,FALSE,0.368421052631579,FALSE,FALSE,696193.82521475,4451574.20369094
"E3:CN:M:1","E3:CN:M:1:13","post","CN","C","N","E3","E3:CN","E3:CN:M",0,3.69510505453195,3.36060727304539,7.05571232757734,FALSE,0.175,FALSE,FALSE,696203.792756789,4451574.43653509
"E3:CN:M:1","E3:CN:M:1:13","pre","CN","C","N","E3","E3:CN","E3:CN:M",9.82,1.56184080532861,108.692777245361,120.07461805069,FALSE,0.8,TRUE,TRUE,696203.792756789,4451574.43653509
"E3:CN:M:1","E3:CN:M:1:23","post","CN","C","N","E3","E3:CN","E3:CN:M",0,0.647109343986994,3.36060727304539,4.00771661703238,FALSE,0,FALSE,FALSE,696213.760298827,4451574.66937925
"E3:CN:M:1","E3:CN:M:1:23","pre","CN","C","N","E3","E3:CN","E3:CN:M",0,0.11894316326872,108.692777245361,108.81172040863,FALSE,0.425,FALSE,FALSE,696213.760298827,4451574.66937925
"E3:CN:M:3","E3:CN:M:3:3","post","CN","C","N","E3","E3:CN","E3:CN:M",3.63,4.46191836636991,55.4855116184044,63.5774299847743,FALSE,0.15,FALSE,FALSE,696253.630466982,4451575.60075587
"E3:CN:M:3","E3:CN:M:3:3","pre","CN","C","N","E3","E3:CN","E3:CN:M",8.005,0.307957378830525,176.635674312281,184.948631691112,FALSE,0.875,TRUE,TRUE,696253.630466982,4451575.60075587
"E3:CN:M:3","E3:CN:M:3:13","post","CN","C","N","E3","E3:CN","E3:CN:M",0,6.28924586363289,55.4855116184044,61.7747574820373,FALSE,0.325,FALSE,FALSE,696263.59800902,4451575.83360002
"E3:CN:M:3","E3:CN:M:3:13","pre","CN","C","N","E3","E3:CN","E3:CN:M",2.7225,0.307957378830525,176.635674312281,179.666131691112,FALSE,0.95,TRUE,TRUE,696263.59800902,4451575.83360002
"E3:CN:M:3","E3:CN:M:3:23","post","CN","C","N","E3","E3:CN","E3:CN:M",0,0.73457686944727,55.4855116184044,56.2200884878516,FALSE,0.375,FALSE,FALSE,696273.565551059,4451576.06644418
"E3:CN:M:3","E3:CN:M:3:23","pre","CN","C","N","E3","E3:CN","E3:CN:M",12.38,10.6685958393213,176.635674312281,199.684270151603,FALSE,1,TRUE,TRUE,696273.565551059,4451576.06644418
"E3:CN:M:2","E3:CN:M:2:3","post","CN","C","N","E3","E3:CN","E3:CN:M",0,0.795788298072894,6.64749103893628,7.44327933700918,FALSE,0.075,FALSE,FALSE,696223.727840866,4451574.9022234
"E3:CN:M:2","E3:CN:M:2:3","pre","CN","C","N","E3","E3:CN","E3:CN:M",12.38,2.44195102578825,94.2962792370629,109.118230262851,FALSE,0.9,TRUE,TRUE,696223.727840866,4451574.9022234
"E3:CN:M:2","E3:CN:M:2:13","post","CN","C","N","E3","E3:CN","E3:CN:M",10.89,1.06341041542751,6.64749103893628,18.6009014543638,FALSE,0.375,FALSE,FALSE,696233.695382904,4451575.13506756
"E3:CN:M:2","E3:CN:M:2:13","pre","CN","C","N","E3","E3:CN","E3:CN:M",5.445,10.6938644329077,94.2962792370629,110.435143669971,FALSE,0.9,TRUE,TRUE,696233.695382904,4451575.13506756
"E3:CN:M:2","E3:CN:M:2:23","post","CN","C","N","E3","E3:CN","E3:CN:M",18.15,3.39774714636015,6.64749103893628,28.1952381852964,FALSE,0.325,FALSE,FALSE,696243.662924943,4451575.36791171
"E3:CN:M:2","E3:CN:M:2:23","pre","CN","C","N","E3","E3:CN","E3:CN:M",3.63,5.22232461897859,94.2962792370629,103.148603856042,FALSE,1,TRUE,TRUE,696243.662924943,4451575.36791171
"E3:CN:S:2","E3:CN:S:2:3","post","CN","C","N","E3","E3:CN","E3:CN:S",48.03,12.5778585912073,133.694276374612,194.302134965819,FALSE,0.65,TRUE,TRUE,696224.253273341,4451552.40835933
"E3:CN:S:2","E3:CN:S:2:3","pre","CN","C","N","E3","E3:CN","E3:CN:S",34.16,5.32645944696837,111.585587304212,151.07204675118,FALSE,0.189655172413793,FALSE,FALSE,696224.253273341,4451552.40835933
"E3:CN:S:2","E3:CN:S:2:13","post","CN","C","N","E3","E3:CN","E3:CN:S",63.39,7.30854277712229,133.694276374612,204.392819151734,FALSE,0.5,TRUE,TRUE,696234.220838211,4451552.64120402
"E3:CN:S:2","E3:CN:S:2:13","pre","CN","C","N","E3","E3:CN","E3:CN:S",22.525,2.86280041632417,111.585587304212,136.973387720536,FALSE,0.644444444444444,TRUE,TRUE,696234.220838211,4451552.64120402
"E3:CN:S:2","E3:CN:S:2:23","post","CN","C","N","E3","E3:CN","E3:CN:S",1.815,8.15959433534599,133.694276374612,143.668870709958,FALSE,0.375,FALSE,FALSE,696244.18840308,4451552.87404871
"E3:CN:S:2","E3:CN:S:2:23","pre","CN","C","N","E3","E3:CN","E3:CN:S",10.89,0.645580285607605,111.585587304212,123.121167589819,FALSE,0.85,TRUE,TRUE,696244.18840308,4451552.87404871
"E3:CN:S:3","E3:CN:S:3:3","post","CN","C","N","E3","E3:CN","E3:CN:S",1.815,2.84765385743186,81.7227356296438,86.3853894870756,FALSE,0.125,FALSE,FALSE,696254.15596795,4451553.1068934
"E3:CN:S:3","E3:CN:S:3:3","pre","CN","C","N","E3","E3:CN","E3:CN:S",21.13,7.96506800984089,280.370665468828,309.465733478669,FALSE,1,TRUE,TRUE,696254.15596795,4451553.1068934
"E3:CN:S:3","E3:CN:S:3:13","post","CN","C","N","E3","E3:CN","E3:CN:S",0,7.80462021606752,81.7227356296438,89.5273558457113,FALSE,0.075,FALSE,FALSE,696264.12353282,4451553.33973809
"E3:CN:S:3","E3:CN:S:3:13","pre","CN","C","N","E3","E3:CN","E3:CN:S",1.815,0.309535568302409,280.370665468828,282.49520103713,FALSE,0.6,TRUE,TRUE,696264.12353282,4451553.33973809
"E3:CN:S:3","E3:CN:S:3:23","post","CN","C","N","E3","E3:CN","E3:CN:S",5.445,8.05452067455831,81.7227356296438,95.2222563042021,FALSE,0,FALSE,FALSE,696274.091097689,4451553.57258278
"E3:CN:S:3","E3:CN:S:3:23","pre","CN","C","N","E3","E3:CN","E3:CN:S",7.26,2.44866562441202,280.370665468828,290.07933109324,FALSE,0.8,TRUE,TRUE,696274.091097689,4451553.57258278
"E3:CN:N:3","E3:CN:N:3:3","post","CN","C","N","E3","E3:CN","E3:CN:N",7.26,27.5552078157984,68.8324329371494,103.647640752948,TRUE,0.475,FALSE,TRUE,696253.104966015,4451598.09461834
"E3:CN:N:3","E3:CN:N:3:3","pre","CN","C","N","E3","E3:CN","E3:CN:N",2.7225,2.77695378230572,62.6409367900863,68.140390572392,FALSE,1,TRUE,TRUE,696253.104966015,4451598.09461834
"E3:CN:N:3","E3:CN:N:3:13","post","CN","C","N","E3","E3:CN","E3:CN:N",1.815,5.57229184682293,68.8324329371494,76.2197247839723,FALSE,0.4,FALSE,FALSE,696263.072485222,4451598.32746196
"E3:CN:N:3","E3:CN:N:3:13","pre","CN","C","N","E3","E3:CN","E3:CN:N",1.815,0.61661419449867,62.6409367900863,65.072550984585,FALSE,1,TRUE,TRUE,696263.072485222,4451598.32746196
"E3:CN:N:3","E3:CN:N:3:23","post","CN","C","N","E3","E3:CN","E3:CN:N",0,13.8005507036314,68.8324329371494,82.6329836407808,FALSE,0.05,FALSE,FALSE,696273.040004429,4451598.56030558
"E3:CN:N:3","E3:CN:N:3:23","pre","CN","C","N","E3","E3:CN","E3:CN:N",10.565,2.43894746874176,62.6409367900863,75.644884258828,FALSE,1,TRUE,TRUE,696273.040004429,4451598.56030558
"E3:CN:N:2","E3:CN:N:2:3","post","CN","C","N","E3","E3:CN","E3:CN:N",14.52,7.43835282228515,0,21.9583528222852,FALSE,0.675,TRUE,TRUE,696223.202408393,4451597.39608747
"E3:CN:N:2","E3:CN:N:2:3","pre","CN","C","N","E3","E3:CN","E3:CN:N",11.635,0.617373553169814,25.8110546769995,38.0634282301693,FALSE,1,TRUE,TRUE,696223.202408393,4451597.39608747
"E3:CN:N:2","E3:CN:N:2:13","post","CN","C","N","E3","E3:CN","E3:CN:N",26.575,6.434413988492,0,33.009413988492,FALSE,0.4,FALSE,FALSE,696233.1699276,4451597.62893109
"E3:CN:N:2","E3:CN:N:2:13","pre","CN","C","N","E3","E3:CN","E3:CN:N",11.4725,0.617373553169814,25.8110546769995,37.9009282301693,FALSE,1,TRUE,TRUE,696233.1699276,4451597.62893109
"E3:CN:N:2","E3:CN:N:2:23","post","CN","C","N","E3","E3:CN","E3:CN:N",0,2.77393017484202,0,2.77393017484202,FALSE,0.125,FALSE,FALSE,696243.137446807,4451597.86177472
"E3:CN:N:2","E3:CN:N:2:23","pre","CN","C","N","E3","E3:CN","E3:CN:N",3.63,0.308686776584907,25.8110546769995,29.7497414535844,FALSE,1,TRUE,TRUE,696243.137446807,4451597.86177472
"E3:CN:N:1","E3:CN:N:1:3","post","CN","C","N","E3","E3:CN","E3:CN:N",1.815,3.19274281071041,0,5.00774281071041,FALSE,0.025,FALSE,FALSE,696193.299850771,4451596.6975566
"E3:CN:N:1","E3:CN:N:1:3","pre","CN","C","N","E3","E3:CN","E3:CN:N",5.445,3.36386876048977,64.3324846386185,73.1413533991083,FALSE,0.829268292682927,TRUE,TRUE,696193.299850771,4451596.6975566
"E3:CN:N:1","E3:CN:N:1:13","post","CN","C","N","E3","E3:CN","E3:CN:N",5.445,4.90603810178835,0,10.3510381017884,FALSE,0.25,FALSE,FALSE,696203.267369978,4451596.93040023
"E3:CN:N:1","E3:CN:N:1:13","pre","CN","C","N","E3","E3:CN","E3:CN:N",24.76,0.0296992163146209,64.3324846386185,89.1221838549331,FALSE,0.95,TRUE,TRUE,696203.267369978,4451596.93040023
"E3:CN:N:1","E3:CN:N:1:23","post","CN","C","N","E3","E3:CN","E3:CN:N",5.445,1.86822686570751,0,7.31322686570751,FALSE,0.125,FALSE,FALSE,696213.234889185,4451597.16324385
"E3:CN:N:1","E3:CN:N:1:23","pre","CN","C","N","E3","E3:CN","E3:CN:N",3.63,0,64.3324846386185,67.9624846386185,FALSE,1,TRUE,TRUE,696213.234889185,4451597.16324385
"E3:CN:S:1","E3:CN:S:1:3","post","CN","C","N","E3","E3:CN","E3:CN:S",1.815,0.397404746193198,4.38923494946388,6.60163969565708,FALSE,0,FALSE,FALSE,696194.350578732,4451551.70982527
"E3:CN:S:1","E3:CN:S:1:3","pre","CN","C","N","E3","E3:CN","E3:CN:S",12.38,7.62514950347461,76.0173912355738,96.0225407390484,FALSE,1,TRUE,TRUE,696194.350578732,4451551.70982527
"E3:CN:S:1","E3:CN:S:1:13","post","CN","C","N","E3","E3:CN","E3:CN:S",3.63,4.0695806039323,4.38923494946388,12.0888155533962,FALSE,0,FALSE,FALSE,696204.318143602,4451551.94266996
"E3:CN:S:1","E3:CN:S:1:13","pre","CN","C","N","E3","E3:CN","E3:CN:S",5.445,9.78329918421996,76.0173912355738,91.2456904197938,FALSE,0.8,TRUE,TRUE,696204.318143602,4451551.94266996
"E3:CN:S:1","E3:CN:S:1:23","post","CN","C","N","E3","E3:CN","E3:CN:S",3.63,13.0192460524098,4.38923494946388,21.0384810018737,FALSE,0.25,FALSE,FALSE,696214.285708471,4451552.17551465
"E3:CN:S:1","E3:CN:S:1:23","pre","CN","C","N","E3","E3:CN","E3:CN:S",8.1675,0.308307097249335,76.0173912355738,84.4931983328232,FALSE,0.355932203389831,FALSE,FALSE,696214.285708471,4451552.17551465
"E3:CG:M:2","E3:CG:M:2:3","post","CG","C","G","E3","E3:CG","E3:CG:M",0,4.7903230501305,8.40269264532266,13.1930156954532,FALSE,0.075,FALSE,FALSE,696072.275799926,4451776.40414278
"E3:CG:M:2","E3:CG:M:2:3","pre","CG","C","G","E3","E3:CG","E3:CG:M",0.9075,4.03111029362984,50.3368851866027,55.2754954802325,FALSE,0.825,TRUE,TRUE,696072.275799926,4451776.40414278
"E3:CG:M:2","E3:CG:M:2:13","post","CG","C","G","E3","E3:CG","E3:CG:M",10.89,3.10819712311186,8.40269264532266,22.4008897684345,FALSE,0.425,FALSE,FALSE,696082.243341965,4451776.63698693
"E3:CG:M:2","E3:CG:M:2:13","pre","CG","C","G","E3","E3:CG","E3:CG:M",8.9125,6.1274900395565,50.3368851866027,65.3768752261592,FALSE,0.95,TRUE,TRUE,696082.243341965,4451776.63698693
"E3:CG:M:2","E3:CG:M:2:23","post","CG","C","G","E3","E3:CG","E3:CG:M",9.075,5.4578139685954,8.40269264532266,22.9355066139181,FALSE,0.25,FALSE,FALSE,696092.210884003,4451776.86983109
"E3:CG:M:2","E3:CG:M:2:23","pre","CG","C","G","E3","E3:CG","E3:CG:M",1.815,5.26384634015001,50.3368851866027,57.4157315267527,FALSE,0.85,TRUE,TRUE,696092.210884003,4451776.86983109
"E3:CG:M:3","E3:CG:M:3:3","post","CG","C","G","E3","E3:CG","E3:CG:M",0,4.86272409724195,44.7976045769012,49.6603286741431,FALSE,0.425,FALSE,FALSE,696102.178426042,4451777.10267524
"E3:CG:M:3","E3:CG:M:3:3","pre","CG","C","G","E3","E3:CG","E3:CG:M",38.63,3.35340672385039,45.858326658511,87.8417333823614,FALSE,0.925,TRUE,TRUE,696102.178426042,4451777.10267524
"E3:CG:M:3","E3:CG:M:3:13","post","CG","C","G","E3","E3:CG","E3:CG:M",0,2.29947181642529,44.7976045769012,47.0970763933265,FALSE,0.175,FALSE,FALSE,696112.14596808,4451777.3355194
"E3:CG:M:3","E3:CG:M:3:13","pre","CG","C","G","E3","E3:CG","E3:CG:M",6.19,1.84408935045882,45.858326658511,53.8924160089699,FALSE,0.85,TRUE,TRUE,696112.14596808,4451777.3355194
"E3:CG:M:3","E3:CG:M:3:23","post","CG","C","G","E3","E3:CG","E3:CG:M",10.89,3.49079310513034,44.7976045769012,59.1783976820315,FALSE,0,FALSE,FALSE,696122.113510119,4451777.56836355
"E3:CG:M:3","E3:CG:M:3:23","pre","CG","C","G","E3","E3:CG","E3:CG:M",8.1675,0,45.858326658511,54.025826658511,FALSE,0.725,TRUE,TRUE,696122.113510119,4451777.56836355
"E3:CG:N:2","E3:CG:N:2:3","post","CG","C","G","E3","E3:CG","E3:CG:N",22.945,3.46055437326591,18.5773803808557,44.9829347541217,FALSE,0,FALSE,FALSE,696071.750367453,4451798.89800684
"E3:CG:N:2","E3:CG:N:2:3","pre","CG","C","G","E3","E3:CG","E3:CG:N",12.38,10.6932437265856,98.9058046453596,121.979048371945,FALSE,0.675,TRUE,TRUE,696071.750367453,4451798.89800684
"E3:CG:N:2","E3:CG:N:2:13","post","CG","C","G","E3","E3:CG","E3:CG:N",7.26,18.2177691799739,18.5773803808557,44.0551495608297,FALSE,0.15,FALSE,FALSE,696081.71788666,4451799.13085047
"E3:CG:N:2","E3:CG:N:2:13","pre","CG","C","G","E3","E3:CG","E3:CG:N",19.315,1.07007891611941,98.9058046453596,119.290883561479,FALSE,0.9,TRUE,TRUE,696081.71788666,4451799.13085047
"E3:CG:N:2","E3:CG:N:2:23","post","CG","C","G","E3","E3:CG","E3:CG:N",7.26,12.2321679481552,18.5773803808557,38.0695483290109,FALSE,0,FALSE,FALSE,696091.685405868,4451799.36369409
"E3:CG:N:2","E3:CG:N:2:23","pre","CG","C","G","E3","E3:CG","E3:CG:N",5.445,4.95154464177595,98.9058046453596,109.302349287136,FALSE,0.95,TRUE,TRUE,696091.685405868,4451799.36369409
"E3:CG:N:3","E3:CG:N:3:3","post","CG","C","G","E3","E3:CG","E3:CG:N",12.38,3.56311046348367,5.75446152718235,21.697571990666,FALSE,0,FALSE,FALSE,696101.652925075,4451799.59653771
"E3:CG:N:3","E3:CG:N:3:3","pre","CG","C","G","E3","E3:CG","E3:CG:N",20.385,3.1229338179329,20.1107478977653,43.6186817156982,FALSE,0.975,TRUE,TRUE,696101.652925075,4451799.59653771
"E3:CG:N:3","E3:CG:N:3:13","post","CG","C","G","E3","E3:CG","E3:CG:N",3.63,0.886169780226985,5.75446152718235,10.2706313074093,FALSE,0,FALSE,FALSE,696111.620444282,4451799.82938133
"E3:CG:N:3","E3:CG:N:3:13","pre","CG","C","G","E3","E3:CG","E3:CG:N",12.38,0.368646788066844,20.1107478977653,32.8593946858321,FALSE,0.95,TRUE,TRUE,696111.620444282,4451799.82938133
"E3:CG:N:3","E3:CG:N:3:23","post","CG","C","G","E3","E3:CG","E3:CG:N",10.565,9.51767765789199,5.75446152718235,25.8371391850743,FALSE,0.1,FALSE,FALSE,696121.58796349,4451800.06222496
"E3:CG:N:3","E3:CG:N:3:23","pre","CG","C","G","E3","E3:CG","E3:CG:N",0,0.737293576133688,20.1107478977653,20.848041473899,FALSE,0.333333333333333,FALSE,FALSE,696121.58796349,4451800.06222496
"E3:CG:M:1","E3:CG:M:1:3","post","CG","C","G","E3","E3:CG","E3:CG:M",5.445,4.95402346414782,76.6349350459027,87.0339585100505,FALSE,0.65,TRUE,TRUE,696042.37317381,4451775.70561031
"E3:CG:M:1","E3:CG:M:1:3","pre","CG","C","G","E3","E3:CG","E3:CG:M",3.63,0,62.0293112732545,65.6593112732545,FALSE,0.975,TRUE,TRUE,696042.37317381,4451775.70561031
"E3:CG:M:1","E3:CG:M:1:13","post","CG","C","G","E3","E3:CG","E3:CG:M",7.26,4.28434739318671,76.6349350459027,88.1792824390894,FALSE,0.675,TRUE,TRUE,696052.340715849,4451775.93845447
"E3:CG:M:1","E3:CG:M:1:13","pre","CG","C","G","E3","E3:CG","E3:CG:M",0.9075,2.85982887071735,62.0293112732545,65.7966401439719,FALSE,0.625,TRUE,TRUE,696052.340715849,4451775.93845447
"E3:CG:M:1","E3:CG:M:1:23","post","CG","C","G","E3","E3:CG","E3:CG:M",4.5375,9.75076803506454,76.6349350459027,90.9232030809672,FALSE,0.55,TRUE,TRUE,696062.308257887,4451776.17129862
"E3:CG:M:1","E3:CG:M:1:23","pre","CG","C","G","E3","E3:CG","E3:CG:M",2.7225,1.0118173771852,62.0293112732545,65.7636286504397,FALSE,0.9,TRUE,TRUE,696062.308257887,4451776.17129862
"E3:CG:S:2","E3:CG:S:2:3","post","CG","C","G","E3","E3:CG","E3:CG:S",0,2.25668004939039,36.0631715163836,38.319851565774,FALSE,0.05,FALSE,FALSE,696072.801232401,4451753.91027871
